period,wave,question_text,answer_text,demo_category,demo_value,percentage,n_size
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 18:00-20:00",ערוצים אחרים,ערוץ עיקרי,אחרים,27.59,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 18:00-20:00",ערוצים אחרים,ערוץ עיקרי,אין עיקרי,7.83,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 18:00-20:00",ערוצים אחרים,פוליטיקה,ימין,5.61,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 18:00-20:00",ערוצים אחרים,פוליטיקה,מרכז,10.8,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 18:00-20:00",ערוצים אחרים,פוליטיקה,שמאל,4.8,
סוף שבוע,גל 17 במאי,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),כללי,סהכ,10.55,
סוף שבוע,גל 31 במאי,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),כללי,סהכ,8.09,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),גלים,חיבור שניהם,9.3,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),מגדר,גברים,10.38,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),מגדר,נשים,8.17,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),גיל,18-29,8.37,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),גיל,30-49,7.12,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),גיל,50+,12.1,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),השכלה,נמוכה,11.22,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),השכלה,בינונית,7.34,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),השכלה,גבוהה,9.54,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),הכנסה,מתחת לממוצע,8.03,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),הכנסה,ממוצעת,12.28,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),הכנסה,מעל לממוצע,9.51,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),דת,חילוני,9.59,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),דת,מסורתי,12.58,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),דת,דתי,2.56,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),דת,חרדי,0,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),מחוז,ירושלים,6.67,
סוף שבוע,חיבור שני הגלים,"לגבי כל שעה בה צפית בסופ""ש בטלוויזיה, ציין/י באיזה ערוצים צפית לפחות 10 דקות - יום שבת בשעות 20:00-21:00",כאן 11 (אפיק 11 בשלט),מחוז,צפון,8.24,
